timestamp,benchmark_version,prompt_version,provider,model,thinking_level,condition,true_hypothesis,seed,experiment_budget,diagnosis_threshold,max_decision_calls,final_diagnosis,diagnosis_correct,diagnosed_correctly_within_budget,threshold_qualified_success,premature_diagnosis,normative_probability_of_final_diagnosis,model_reported_final_confidence,experiments_used,decision_calls,total_retries,termination_reason,cumulative_action_regret,oracle_action_agreements,oracle_action_agreement_rate,mean_autonomous_belief_l1_error,provider_failure_flag,model_failure_flag,scientific_model_failure_flag,provider_rate_limit_failure_flag,provider_transport_failure_flag,provider_error_type,provider_error_message,action_sequence,first_action,repeat_trial_count,use_trusted_sensor_count,change_context_count,source_run_directory,protocol_status,analysis_category,source_dataset
2026-08-29T17:13:32.833198+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,8,8,0.95,9,SENSOR_CORRUPTION,True,True,True,False,0.9510389066659513,0.97,6,7,1,DIAGNOSED,0.3965947857667451,4,0.6666666666666666,0.7283705372887432,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,2,3,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:13:59.743927+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,9,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.88,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,0.3597298463440062,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:14:34.424898+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,9,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:15:23.671314+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,9,8,0.95,9,SENSOR_CORRUPTION,True,True,True,False,0.9625649662721293,0.97,4,5,0,DIAGNOSED,0.22544418242403452,2,0.5,0.23388761378359693,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,1,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T12:38:15.798381+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,0,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.850279139527849,0.95,3,4,0,DIAGNOSED,0.34255137568024896,2,0.6666666666666666,0.24763624120300987,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:39:05.917563+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,0,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T13:47:40.353781+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,0,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.24893742706341598,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,er1_v2_gemini_3_6_flash_low_seed0_1_threshold_aware_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:39:58.665799+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,1,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.850279139527849,0.9,3,4,0,DIAGNOSED,0.34255137568024896,2,0.6666666666666666,0.2496082383798507,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:41:52.380836+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,1,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.8502791395278488,0.8502791395278488,3,4,0,DIAGNOSED,0.20715670020638532,2,0.6666666666666666,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,2,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T13:48:15.667941+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,1,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.96,3,4,0,DIAGNOSED,0.0,3,1.0,0.23295321193322413,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,er1_v2_gemini_3_6_flash_low_seed0_1_threshold_aware_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T17:15:52.131353+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,2,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.9,2,3,0,DIAGNOSED,0.0,2,1.0,0.2964991396515048,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:16:19.426550+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,2,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:17:07.216077+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,2,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9337974683085676,0.97,5,6,0,DIAGNOSED,0.6367103391073101,2,0.4,0.30450163521600804,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR>REPEAT_TRIAL>CHANGE_CONTEXT>REPEAT_TRIAL,USE_TRUSTED_SENSOR,2,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:17:41.512745+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,3,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.88,2,3,0,DIAGNOSED,0.0,2,1.0,0.28316580631817145,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:18:06.322630+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,3,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:18:37.251790+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,3,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.2122352994038416,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:19:11.891697+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,4,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.9,2,3,0,DIAGNOSED,0.0,2,1.0,0.2964991396515048,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:19:34.578132+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,4,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:20:19.446550+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,4,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.858055983665954,0.97,3,4,1,DIAGNOSED,0.3099445771192002,2,0.6666666666666666,0.29549535571380303,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:21:12.684178+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,5,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.850279139527849,0.95,3,4,0,DIAGNOSED,0.34255137568024896,2,0.6666666666666666,0.2676362412030099,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:22:10.255063+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,5,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.9418617646111187,3,4,0,DIAGNOSED,0.0,3,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:22:40.836880+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,5,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.97,2,3,0,DIAGNOSED,0.0,2,1.0,0.31303553900887854,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:23:11.245750+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,6,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.85,2,3,0,DIAGNOSED,0.0,2,1.0,0.2764991396515048,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:23:34.391245+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,6,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:24:12.517755+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,6,8,0.95,9,NO_STRUCTURAL_CHANGE,False,False,False,True,0.14120515141555529,0.96,3,4,0,DIAGNOSED,0.20715670020638532,2,0.6666666666666666,0.6305133159978111,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,2,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:24:57.889905+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,7,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.850279139527849,0.9,3,4,0,DIAGNOSED,0.34255137568024896,2,0.6666666666666666,0.36557809604102853,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:25:33.793670+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,7,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.9418617646111187,3,4,0,DIAGNOSED,0.0,3,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:26:19.429553+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,7,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.2446173272890389,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:26:45.007485+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,8,8,0.95,9,WORLD_SHIFT,False,False,False,True,0.4985200314114321,0.85,2,3,0,DIAGNOSED,0.3099445771192002,1,0.5,0.48527021866754866,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,0,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:27:16.320983+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,8,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:27:51.436894+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,8,8,0.95,9,NO_STRUCTURAL_CHANGE,False,False,False,True,0.6893231120992572,0.96,2,3,0,DIAGNOSED,0.47080894232504344,0,0.0,0.5209491728464809,False,False,False,False,False,,,REPEAT_TRIAL>CHANGE_CONTEXT,REPEAT_TRIAL,1,0,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:28:17.276599+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,MISSING_LATENT_VARIABLE,9,8,0.95,9,WORLD_SHIFT,False,False,False,True,0.4985200314114321,0.95,2,3,0,DIAGNOSED,0.3099445771192002,1,0.5,0.5386035520008821,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,0,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:28:45.197090+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,MISSING_LATENT_VARIABLE,9,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:29:17.576484+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,MISSING_LATENT_VARIABLE,9,8,0.95,9,MISSING_LATENT_VARIABLE,True,True,False,True,0.9418617646111187,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.2195535929601585,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
